Node,Label,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Community,Frequency,Disaster_Ratio
#otleyhour,#otleyhour,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,67,1,0.0
#solicitor,#solicitor,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,67,1,0.0
#bluejays,#bluejays,2,0.001038961038961039,5.4000054000054e-07,0.001038961038961039,1.7213024848961976e-71,0.0009567443860956788,69,4,0.0
#bantrophyhunting,#bantrophyhunting,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,84,1,1.0
#badchoices,#badchoices,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,84,1,1.0
#xbox,#xbox,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,93,1,0.0
#xboxone,#xboxone,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,93,1,0.0
#cogxbox,#cogxbox,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,93,1,0.0
#nwt,#nwt,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,99,1,1.0
#reidlake,#reidlake,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,99,1,1.0
#nazis,#nazis,2,0.001038961038961039,0.0,0.061295415255811295,0.00010480497617479125,0.00031972653089589213,2,1,0.0
#ugc,#ugc,2,0.001038961038961039,0.0,0.061244883173984584,0.00010480378541811061,0.00028887208084964915,2,1,0.0
#eyewitness,#eyewitness,2,0.001038961038961039,0.0,0.061244883173984584,0.00010480378541811061,0.00028887208084964915,2,1,0.0
#meet,#meet,2,0.001038961038961039,0.0,0.042613791562166325,4.504599869504384e-08,0.00032942455157935146,5,1,0.0
#dating,#dating,2,0.001038961038961039,0.0,0.042613791562166325,4.504599869504384e-08,0.00032942455157935146,5,1,0.0
#17,#17,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,100,1,1.0
#imkeepingmydayjob,#imkeepingmydayjob,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,100,1,1.0
#medinah,#medinah,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,100,1,1.0
#live,#live,2,0.001038961038961039,4.131004131004127e-06,0.05633724213097317,4.239952561063776e-06,0.0003263567839514351,9,1,0.0
#socialmedia,#socialmedia,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,112,2,0.0
#standup,#standup,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,74,1,0.0
#gallipoli,#gallipoli,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,73,1,0.0
#lonepine,#lonepine,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,73,1,0.0
#nowplay,#nowplay,2,0.001038961038961039,0.0,0.06597694785971873,8.40309914685823e-05,0.0003128191033331633,9,1,1.0
#yzf,#yzf,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,99,1,1.0
#somalia,#somalia,2,0.001038961038961039,0.0,0.001038961038961039,5.4766354627300196e-58,0.0007919526443103032,115,5,0.8
#gabon,#gabon,2,0.001038961038961039,0.0,0.001038961038961039,5.4766354627300196e-58,0.0007919526443103032,115,3,1.0
#wdym,#wdym,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,114,1,0.0
#22days,#22days,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,114,1,0.0
#idols,#idols,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,114,1,0.0
#askforalaska,#askforalaska,2,0.001038961038961039,0.0,0.0015584415584415584,6.818458700190255e-56,0.0004914670243558315,24,1,0.0
#ruor,#ruor,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,79,1,0.0
#usar15,#usar15,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,79,1,0.0
#usar2015,#usar2015,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,79,1,0.0
#horrible,#horrible,2,0.001038961038961039,0.0,0.04847110262508262,2.5099205491353408e-08,0.0002977914115498108,7,1,1.0
#biblestudy,#biblestudy,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,68,1,0.0
#wdyouth,#wdyouth,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,68,1,0.0
#flood,#flood,2,0.001038961038961039,0.0010562410562410562,0.06476900025287122,5.350389261874826e-06,0.000539375350356216,0,4,1.0
#extinction,#extinction,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,96,1,1.0
#archipelagowolves,#archipelagowolves,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,96,1,1.0
#standforwolves,#standforwolves,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,96,1,1.0
#libraries,#libraries,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,121,1,0.0
#sore,#sore,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,97,1,0.0
#canada,#canada,2,0.001038961038961039,0.0,0.057723421359785,3.7499450321520886e-07,0.0003544744199028315,0,2,1.0
#thebachelorette,#thebachelorette,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,122,1,0.0
#nook,#nook,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,122,1,0.0
#ny,#ny,2,0.001038961038961039,0.0,0.08025571835438598,0.005386459421626277,0.00027290899900515235,1,1,1.0
#albany,#albany,2,0.001038961038961039,0.0,0.08025571835438598,0.005386459421626277,0.00027290899900515235,1,1,1.0
#infosec,#infosec,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,118,2,0.0
#slingnews,#slingnews,2,0.001038961038961039,0.0,0.04859793499130612,1.6664553809956049e-09,0.0005054494787736637,0,1,1.0
#reading,#reading,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,121,1,0.0
#santaclara,#santaclara,2,0.001038961038961039,0.0,0.0013852813852813853,1.2108430127750015e-64,0.00065748027980257,35,1,1.0
#039,#039,2,0.001038961038961039,0.0,0.0,1.4079029276187717e-75,0.0006738544441392776,537,2,1.0
#infectiousdiseases,#infectiousdiseases,2,0.001038961038961039,0.0,0.0021212121212121214,9.68847426237432e-59,0.0005245688392300341,18,1,1.0
#virus,#virus,2,0.001038961038961039,0.0,0.0021212121212121214,9.68847426237432e-59,0.0005245688392300341,18,1,1.0
#breakingnews,#breakingnews,2,0.001038961038961039,0.0,0.08025571835438598,0.005386459421626277,0.00027290899900515235,1,4,0.75
#malaysiaairlines,#malaysiaairlines,2,0.001038961038961039,0.0,0.06605516593661229,8.645401413881303e-05,0.00034909914143111916,7,1,1.0
#twia,#twia,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,123,1,0.0
#txlege,#txlege,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,123,1,0.0
#specialneeds,#specialneeds,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,98,1,0.0
#autism,#autism,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,98,1,0.0
#families,#families,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,98,1,0.0
#tookitlikeaman,#tookitlikeaman,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,97,1,0.0
#goodreads,#goodreads,2,0.001038961038961039,0.0,0.048084170414267505,1.187816901674826e-09,0.00037484194599079926,5,1,0.0
#datingtips,#datingtips,2,0.001038961038961039,0.0,0.048084170414267505,1.187816901674826e-09,0.00037484194599079926,5,1,0.0
#personalinjury,#personalinjury,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,67,1,0.0
#alaska,#alaska,2,0.001038961038961039,0.0003531603531603531,0.05398985704218263,1.81623464073451e-09,0.0005438038427932467,3,2,0.5
#computers,#computers,2,0.001038961038961039,0.0,0.04859793499130612,1.6664553809956049e-09,0.0005054494787736637,0,1,1.0
#bayarea,#bayarea,2,0.001038961038961039,0.0,0.0013852813852813853,1.2108430127750015e-64,0.00065748027980257,35,1,1.0
#topnews,#topnews,1,0.0005194805194805195,0.0,0.06524301225706378,0.0001620124402853588,0.00019048730030716838,1,1,0.0
#la,#la,1,0.0005194805194805195,0.0,0.06512861772943597,0.00016488598190061486,0.00025169811217518897,28,1,1.0
#twcnewsclt,#twcnewsclt,1,0.0005194805194805195,0.0,0.000935064935064935,2.679951646344747e-56,0.0002632095454122479,66,1,1.0
#africansinsf,#africansinsf,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,148,1,0.0
#windstorm,#windstorm,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,287,1,1.0
#besafe,#besafe,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,287,1,1.0
#kurds,#kurds,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,124,1,1.0
#diyala,#diyala,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,124,1,1.0
#metal,#metal,1,0.0005194805194805195,0.0,0.04263009370124902,4.307557964517678e-08,0.00018212259305360904,5,1,0.0
#whirlwind,#whirlwind,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,282,2,0.5
#remymarcel,#remymarcel,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,283,1,0.0
#frofrofro,#frofrofro,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,283,1,0.0
#drained,#drained,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,282,1,1.0
#biztip,#biztip,1,0.0005194805194805195,0.0,0.052231106133145036,6.809933554864279e-08,0.0002869798687858783,0,1,1.0
#cochrane,#cochrane,1,0.0005194805194805195,0.0,0.04108962571351952,5.96253437176008e-13,0.00016953264372594567,4,1,1.0
#olympia,#olympia,1,0.0005194805194805195,0.0,0.0481464959754007,1.1821238857259832e-09,0.00017156575599146896,3,1,1.0
#followme,#followme,1,0.0005194805194805195,0.0,0.04917699246913722,7.174934402746347e-10,0.00021770454134208383,5,1,0.0
#cs,#cs,1,0.0005194805194805195,0.0,0.05656602280967763,7.75797076167032e-06,0.00033885987492340743,12,2,0.5
#earthtwerk,#earthtwerk,1,0.0005194805194805195,0.0,0.0589291723612189,8.533739717683756e-05,0.00017488497176042087,2,1,1.0
#sm,#sm,1,0.0005194805194805195,0.0,0.0589291723612189,0.00025601219153051266,0.0003224985632036616,2,3,0.6666666666666666
#quake,#quake,1,0.0005194805194805195,0.0,0.06770052547695318,0.00016569231905178166,0.0003137218806613944,12,2,1.0
#firenews,#firenews,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,285,1,1.0
#wa,#wa,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,285,1,1.0
#prophetmuhammad,#prophetmuhammad,1,0.0005194805194805195,0.0,0.06788611936342671,0.028558493716677555,0.0003129941154217122,1,6,0.3333333333333333
#fifa16,#fifa16,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,203,2,0.0
#whocares,#whocares,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,203,1,0.0
#murfreesboro,#murfreesboro,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,204,1,1.0
#walmart,#walmart,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,204,1,1.0
#international,#international,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,202,2,0.5
#drjustinmazur,#drjustinmazur,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,202,1,0.0
#cantwaittoplayinminneapolis,#cantwaittoplayinminneapolis,1,0.0005194805194805195,0.0,0.0011873840445269016,8.170274381120828e-61,0.00030449131867981837,40,1,0.0
#picthis,#picthis,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,276,1,0.0
#fingerrockfire,#fingerrockfire,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,284,1,1.0
#azwx,#azwx,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,284,1,1.0
#smem,#smem,1,0.0005194805194805195,0.0,0.05874278594362938,3.2578013071356193e-07,0.00019683638012686725,4,1,1.0
#bigbrother,#bigbrother,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,281,1,0.0
#ch4,#ch4,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,281,1,0.0
#sustainability,#sustainability,1,0.0005194805194805195,0.0,0.06126171794121217,0.00010330115060535007,0.00017002208711461715,2,1,1.0
#roosevelt,#roosevelt,1,0.0005194805194805195,0.0,0.06512861772943597,0.00016488598190061486,0.00025169811217518897,28,1,1.0
#calfires,#calfires,1,0.0005194805194805195,0.0,0.053963711832961225,1.81579670375998e-09,0.0002594613098560113,3,1,1.0
#annoucement,#annoucement,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,201,1,0.0
#blacklivesmatter,#blacklivesmatter,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,150,3,0.6666666666666666
#kenya,#kenya,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,151,1,1.0
#langata,#langata,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,151,1,1.0
#professional,#professional,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,279,1,1.0
#help,#help,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,279,1,1.0
#stlouis,#stlouis,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,125,1,0.0
#caraccidentlawyer,#caraccidentlawyer,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,125,1,0.0
#truckcrash,#truckcrash,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,126,1,1.0
#fortworth,#fortworth,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,126,1,1.0
#ashville,#ashville,1,0.0005194805194805195,0.0,0.0011873840445269016,6.9403432124094746e-65,0.0003789762677366774,35,1,1.0
#manchester,#manchester,1,0.0005194805194805195,0.0,0.0011873840445269016,6.9403432124094746e-65,0.0003789762677366774,35,4,1.0
#insanelimits,#insanelimits,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,280,1,0.0
#plugin,#plugin,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,280,1,0.0
#mandela,#mandela,1,0.0005194805194805195,0.0,0.0006926406926406926,1.9922573482694427e-60,0.00031674382459993854,103,1,0.0
#throwback,#throwback,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,138,1,0.0
#cadrought,#cadrought,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,198,1,0.0
#lakeisabella,#lakeisabella,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,198,1,0.0
#allthekidneybeansandsorbet4misha,#allthekidneybeansandsorbet4misha,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,199,1,0.0
#yes,#yes,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,199,2,0.0
#promo,#promo,1,0.0005194805194805195,0.0,0.000935064935064935,4.877045323941242e-66,0.0003814767922218988,50,1,0.0
#liveonk2,#liveonk2,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,205,2,1.0
#sr14,#sr14,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,205,1,1.0
#moving2k15,#moving2k15,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,147,1,0.0
#expertwhiner,#expertwhiner,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,147,1,0.0
#enolagay,#enolagay,1,0.0005194805194805195,0.0,0.06904279116175027,0.0001697024606088616,0.00019986776068374264,0,1,1.0
#arts,#arts,1,0.0005194805194805195,0.0,0.06413528917126039,1.4999752529787132e-06,0.0001675828476352177,8,3,0.3333333333333333
#worldwatchesferguson,#worldwatchesferguson,1,0.0005194805194805195,0.0,0.04254058596490358,3.4983991135638595e-09,0.0002569302122559443,17,1,1.0
#toronto,#toronto,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,276,2,0.5
#breaking144,#breaking144,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,277,1,1.0
#icymi,#icymi,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,201,1,0.0
#hitting,#hitting,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,206,1,0.0
#load,#load,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,206,1,0.0
#hotnewscake,#hotnewscake,1,0.0005194805194805195,0.0,0.0802268286069582,0.005302817650213269,0.0001569736652786581,1,1,0.0
#otrametlife,#otrametlife,1,0.0005194805194805195,0.0,0.001443001443001443,8.282046577166667e-64,0.00037816525755328845,29,4,0.25
#atomicbomb,#atomicbomb,1,0.0005194805194805195,0.0,0.06104358528351955,4.119113025324543e-06,0.00022688490132760807,0,1,1.0
#hangout,#hangout,1,0.0005194805194805195,0.0,0.000935064935064935,4.877045323941242e-66,0.0003814767922218988,45,1,0.0
#dcubecrafts,#dcubecrafts,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,207,1,0.0
#greetingcards,#greetingcards,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,207,1,0.0
#shelli,#shelli,1,0.0005194805194805195,0.0,0.0006926406926406926,2.564497949130529e-65,0.0006761865722018351,94,2,0.0
#tb,#tb,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,138,1,0.0
#acenewsdesk,#acenewsdesk,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,277,1,1.0
#abcnews,#abcnews,1,0.0005194805194805195,0.0,0.06539616486799586,0.0002475737478611995,0.00023489107873696542,14,1,1.0
#orcot,#orcot,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,278,1,0.0
#orpol,#orpol,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,278,1,0.0
#amsterdam,#amsterdam,1,0.0005194805194805195,0.0,0.0802268286069582,0.005302817650213269,0.0001569736652786581,1,2,1.0
#csismica,#csismica,1,0.0005194805194805195,0.0,0.05656602280967763,3.87898538083516e-06,0.00021996902548110397,12,1,1.0
#makewaterwork,#makewaterwork,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,196,1,1.0
#westerncanadadrought,#westerncanadadrought,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,196,1,1.0
#cloud,#cloud,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,197,1,1.0
#iot,#iot,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,197,1,1.0
#droughtmonitor,#droughtmonitor,1,0.0005194805194805195,0.0,0.0625863886184021,1.1286130496958076e-07,0.00020235638699276398,4,1,1.0
#digitalhealth,#digitalhealth,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,139,1,0.0
#hcsm,#hcsm,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,139,1,0.0
#glanders,#glanders,1,0.0005194805194805195,0.0,0.001958041958041958,6.8843936602141706e-59,0.00030171052095533633,18,1,1.0
#alameda,#alameda,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,200,1,1.0
#coke,#coke,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,200,1,1.0
#bbshelli,#bbshelli,1,0.0005194805194805195,0.0,0.0006926406926406926,1.2822489745652645e-65,0.0003886323741203178,94,1,0.0
#babies,#babies,1,0.0005194805194805195,0.0,0.051590307840307846,2.2375718117723207e-07,0.00023715483361756048,0,1,1.0
#firefighters,#firefighters,1,0.0005194805194805195,0.0,0.06533864845210492,8.532278867423583e-05,0.00021885556119122826,16,1,1.0
#standwithpp,#standwithpp,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,153,2,0.0
#iheartradio,#iheartradio,1,0.0005194805194805195,0.0,0.05625192576227407,2.764832781019197e-06,0.00021715818834849656,9,1,0.0
#amicospizzato,#amicospizzato,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,158,1,0.0
#seeyouatamicos,#seeyouatamicos,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,158,1,0.0
#pod,#pod,1,0.0005194805194805195,0.0,0.06413528917126039,1.4999752529787132e-06,0.0001675828476352177,8,1,1.0
#econom,#econom,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,210,1,0.0
#abha,#abha,1,0.0005194805194805195,0.0,0.058388821029638424,1.3729142178496609e-05,0.00021651439574018447,0,1,1.0
#theneeds,#theneeds,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,195,1,1.0
#recipes,#recipes,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,195,1,1.0
#strategicpatience,#strategicpatience,1,0.0005194805194805195,0.0,0.0015584415584415584,6.265383991919411e-32,0.0003353942407208466,26,5,0.8
#climatechange,#climatechange,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,208,2,1.0
#anarchy,#anarchy,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,208,1,1.0
#nz,#nz,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,273,1,0.0
#hugomatz,#hugomatz,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,273,1,0.0
#childhood,#childhood,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,274,1,1.0
#trauma,#trauma,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,274,1,1.0
#foamed,#foamed,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,275,1,0.0
#foamcc,#foamcc,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,275,1,0.0
#skywarn,#skywarn,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,271,1,1.0
#tornadogiveaway,#tornadogiveaway,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,272,1,0.0
#blackinamerica,#blackinamerica,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,213,1,0.0
#growingupblack,#growingupblack,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,213,2,0.0
#choosegod,#choosegod,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,214,1,0.0
#restoringpaths,#restoringpaths,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,214,1,0.0
#shoes,#shoes,1,0.0005194805194805195,0.0,0.05474579461314907,1.3427913267284538e-06,0.00024265372441239824,32,3,0.0
#gunfail,#gunfail,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,209,1,1.0
#nra,#nra,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,209,1,1.0
#education,#education,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,210,1,0.0
#thebookclub,#thebookclub,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,272,1,0.0
#pbs,#pbs,1,0.0005194805194805195,0.0,0.04821941364563606,2.2131244708687536e-08,0.0001857612714468064,13,1,1.0
#francisunderwood,#francisunderwood,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,154,1,0.0
#hoc,#hoc,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,154,1,0.0
#afghanistan,#afghanistan,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,155,1,1.0
#2015,#2015,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,155,1,1.0
#ftsn,#ftsn,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,156,1,1.0
#ftsnnewsdesk,#ftsnnewsdesk,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,156,1,1.0
#endangered,#endangered,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,157,1,1.0
#drone,#drone,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,157,1,1.0
#drones,#drones,1,0.0005194805194805195,0.0,0.0005194805194805195,1.4079029276187717e-75,0.0006738544441392776,266,1,0.0
